grp,value
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
8,1000000.4
8,1000000.2
